id,train_code,from_station,to_station,path
132,6n000S798803,株洲南,长沙,../S/6n000S798803.json
133,62000S798902,长沙,株洲南,../S/62000S798902.json
134,6n000S799003,株洲南,长沙,../S/6n000S799003.json
135,62000S799102,长沙,株洲南,../S/62000S799102.json
136,6n000S799202,株洲南,长沙,../S/6n000S799202.json
137,6n000S799402,株洲南,长沙,../S/6n000S799402.json
138,6n000S799602,株洲南,长沙,../S/6n000S799602.json
139,6n000S799802,株洲南,长沙,../S/6n000S799802.json
140,260000S96000,阳泉东,阳泉北,../S/260000S96000.json
141,2m0000S96100,阳泉北,阳泉东,../S/2m0000S96100.json
142,260000S96201,阳泉东,阳泉北,../S/260000S96201.json
143,2m0000S96302,阳泉北,阳泉东,../S/2m0000S96302.json
144,260000S96402,阳泉东,阳泉北,../S/260000S96402.json
145,2m0000S96500,阳泉北,阳泉东,../S/2m0000S96500.json
146,260000S96600,阳泉东,阳泉北,../S/260000S96600.json
147,62000S690207,湘潭,长沙,../S/62000S690207.json
148,62000S690306,长沙,湘潭,../S/62000S690306.json
149,62000S690408,湘潭,长沙,../S/62000S690408.json
150,62000S690509,长沙,湘潭,../S/62000S690509.json
151,62000S690607,湘潭,长沙,../S/62000S690607.json
152,62000S690807,湘潭,麓谷,../S/62000S690807.json
